vce	Ic(Q1)
1.468000000000000e+00	1.241445e-03
1.469000000000000e+00	1.241456e-03
1.470000000000000e+00	1.241467e-03
1.471000000000000e+00	1.241478e-03
1.472000000000000e+00	1.241489e-03
1.473000000000000e+00	1.241499e-03
1.474000000000000e+00	1.241510e-03
1.475000000000000e+00	1.241521e-03
1.476000000000000e+00	1.241532e-03
1.477000000000000e+00	1.241543e-03
1.478000000000000e+00	1.241554e-03
1.479000000000000e+00	1.241565e-03
1.480000000000000e+00	1.241576e-03
1.481000000000000e+00	1.241586e-03
1.482000000000000e+00	1.241597e-03
1.483000000000000e+00	1.241608e-03
1.484000000000000e+00	1.241619e-03
1.485000000000000e+00	1.241630e-03
1.486000000000000e+00	1.241641e-03
1.487000000000000e+00	1.241652e-03
1.488000000000000e+00	1.241663e-03
1.489000000000000e+00	1.241673e-03
1.490000000000000e+00	1.241684e-03
1.491000000000000e+00	1.241695e-03
1.492000000000000e+00	1.241706e-03
1.493000000000000e+00	1.241717e-03
1.494000000000000e+00	1.241728e-03
1.495000000000000e+00	1.241739e-03
1.496000000000000e+00	1.241750e-03
1.497000000000000e+00	1.241760e-03
1.498000000000000e+00	1.241771e-03
1.499000000000000e+00	1.241782e-03
1.500000000000000e+00	1.241793e-03
1.501000000000000e+00	1.241804e-03
1.502000000000000e+00	1.241815e-03
1.503000000000000e+00	1.241826e-03
1.504000000000000e+00	1.241837e-03
1.505000000000000e+00	1.241847e-03
1.506000000000000e+00	1.241858e-03
1.507000000000000e+00	1.241869e-03
1.508000000000000e+00	1.241880e-03
1.509000000000000e+00	1.241891e-03
1.510000000000000e+00	1.241902e-03
1.511000000000000e+00	1.241913e-03
1.512000000000000e+00	1.241924e-03
1.513000000000000e+00	1.241934e-03
1.514000000000000e+00	1.241945e-03
1.515000000000000e+00	1.241956e-03
1.516000000000000e+00	1.241967e-03
1.517000000000000e+00	1.241978e-03
1.518000000000000e+00	1.241989e-03
1.519000000000000e+00	1.242000e-03
1.520000000000000e+00	1.242011e-03
1.521000000000000e+00	1.242021e-03
1.522000000000000e+00	1.242032e-03
1.523000000000000e+00	1.242043e-03
1.524000000000000e+00	1.242054e-03
1.525000000000000e+00	1.242065e-03
1.526000000000000e+00	1.242076e-03
1.527000000000000e+00	1.242087e-03
1.528000000000000e+00	1.242098e-03
1.529000000000000e+00	1.242108e-03
1.530000000000000e+00	1.242119e-03
1.531000000000000e+00	1.242130e-03
1.532000000000000e+00	1.242141e-03
1.533000000000000e+00	1.242152e-03
1.534000000000000e+00	1.242163e-03
1.535000000000000e+00	1.242174e-03
1.536000000000000e+00	1.242185e-03
1.537000000000000e+00	1.242195e-03
1.538000000000000e+00	1.242206e-03
1.539000000000000e+00	1.242217e-03
1.540000000000000e+00	1.242228e-03
1.541000000000000e+00	1.242239e-03
1.542000000000000e+00	1.242250e-03
1.543000000000000e+00	1.242261e-03
1.544000000000000e+00	1.242272e-03
1.545000000000000e+00	1.242282e-03
1.546000000000000e+00	1.242293e-03
1.547000000000000e+00	1.242304e-03
1.548000000000000e+00	1.242315e-03
1.549000000000000e+00	1.242326e-03
1.550000000000000e+00	1.242337e-03
1.551000000000000e+00	1.242348e-03
1.552000000000000e+00	1.242359e-03
1.553000000000000e+00	1.242369e-03
1.554000000000000e+00	1.242380e-03
1.555000000000000e+00	1.242391e-03
1.556000000000000e+00	1.242402e-03
1.557000000000000e+00	1.242413e-03
1.558000000000000e+00	1.242424e-03
1.559000000000000e+00	1.242435e-03
1.560000000000000e+00	1.242446e-03
1.561000000000000e+00	1.242456e-03
1.562000000000000e+00	1.242467e-03
1.563000000000000e+00	1.242478e-03
1.564000000000000e+00	1.242489e-03
1.565000000000000e+00	1.242500e-03
1.566000000000000e+00	1.242511e-03
1.567000000000000e+00	1.242522e-03
1.568000000000000e+00	1.242533e-03
1.569000000000000e+00	1.242543e-03
1.570000000000000e+00	1.242554e-03
1.571000000000000e+00	1.242565e-03
1.572000000000000e+00	1.242576e-03
1.573000000000000e+00	1.242587e-03
1.574000000000000e+00	1.242598e-03
1.575000000000000e+00	1.242609e-03
1.576000000000000e+00	1.242620e-03
1.577000000000000e+00	1.242630e-03
1.578000000000000e+00	1.242641e-03
1.579000000000000e+00	1.242652e-03
1.580000000000000e+00	1.242663e-03
1.581000000000000e+00	1.242674e-03
1.582000000000000e+00	1.242685e-03
1.583000000000000e+00	1.242696e-03
1.584000000000000e+00	1.242707e-03
1.585000000000000e+00	1.242717e-03
1.586000000000000e+00	1.242728e-03
1.587000000000000e+00	1.242739e-03
1.588000000000000e+00	1.242750e-03
1.589000000000000e+00	1.242761e-03
1.590000000000000e+00	1.242772e-03
1.591000000000000e+00	1.242783e-03
1.592000000000000e+00	1.242794e-03
1.593000000000000e+00	1.242804e-03
1.594000000000000e+00	1.242815e-03
1.595000000000000e+00	1.242826e-03
1.596000000000000e+00	1.242837e-03
1.597000000000000e+00	1.242848e-03
1.598000000000000e+00	1.242859e-03
1.599000000000000e+00	1.242870e-03
1.600000000000000e+00	1.242881e-03
1.601000000000000e+00	1.242891e-03
1.602000000000000e+00	1.242902e-03
1.603000000000000e+00	1.242913e-03
1.604000000000000e+00	1.242924e-03
1.605000000000000e+00	1.242935e-03
1.606000000000000e+00	1.242946e-03
1.607000000000000e+00	1.242957e-03
1.608000000000000e+00	1.242968e-03
1.609000000000000e+00	1.242978e-03
1.610000000000000e+00	1.242989e-03
1.611000000000000e+00	1.243000e-03
1.612000000000000e+00	1.243011e-03
1.613000000000000e+00	1.243022e-03
1.614000000000000e+00	1.243033e-03
1.615000000000000e+00	1.243044e-03
1.616000000000000e+00	1.243055e-03
1.617000000000000e+00	1.243065e-03
1.618000000000000e+00	1.243076e-03
1.619000000000000e+00	1.243087e-03
1.620000000000000e+00	1.243098e-03
1.621000000000000e+00	1.243109e-03
1.622000000000000e+00	1.243120e-03
1.623000000000000e+00	1.243131e-03
1.624000000000000e+00	1.243142e-03
1.625000000000000e+00	1.243152e-03
1.626000000000000e+00	1.243163e-03
1.627000000000000e+00	1.243174e-03
1.628000000000000e+00	1.243185e-03
1.629000000000000e+00	1.243196e-03
1.630000000000000e+00	1.243207e-03
1.631000000000000e+00	1.243218e-03
1.632000000000000e+00	1.243229e-03
1.633000000000000e+00	1.243239e-03
1.634000000000000e+00	1.243250e-03
1.635000000000000e+00	1.243261e-03
1.636000000000000e+00	1.243272e-03
1.637000000000000e+00	1.243283e-03
1.638000000000000e+00	1.243294e-03
1.639000000000000e+00	1.243305e-03
1.640000000000000e+00	1.243316e-03
1.641000000000000e+00	1.243326e-03
1.642000000000000e+00	1.243337e-03
1.643000000000000e+00	1.243348e-03
1.644000000000000e+00	1.243359e-03
1.645000000000000e+00	1.243370e-03
1.646000000000000e+00	1.243381e-03
1.647000000000000e+00	1.243392e-03
1.648000000000000e+00	1.243402e-03
1.649000000000000e+00	1.243413e-03
1.650000000000000e+00	1.243424e-03
1.651000000000000e+00	1.243435e-03
1.652000000000000e+00	1.243446e-03
1.653000000000000e+00	1.243457e-03
1.654000000000000e+00	1.243468e-03
1.655000000000000e+00	1.243479e-03
1.656000000000000e+00	1.243490e-03
1.657000000000000e+00	1.243500e-03
1.658000000000000e+00	1.243511e-03
1.659000000000000e+00	1.243522e-03
1.660000000000000e+00	1.243533e-03
1.661000000000000e+00	1.243544e-03
1.662000000000000e+00	1.243555e-03
1.663000000000000e+00	1.243566e-03
1.664000000000000e+00	1.243577e-03
1.665000000000000e+00	1.243587e-03
1.666000000000000e+00	1.243598e-03
1.667000000000000e+00	1.243609e-03
1.668000000000000e+00	1.243620e-03
1.669000000000000e+00	1.243631e-03
1.670000000000000e+00	1.243642e-03
1.671000000000000e+00	1.243653e-03
1.672000000000000e+00	1.243663e-03
1.673000000000000e+00	1.243674e-03
1.674000000000000e+00	1.243685e-03
1.675000000000000e+00	1.243696e-03
1.676000000000000e+00	1.243707e-03
1.677000000000000e+00	1.243718e-03
1.678000000000000e+00	1.243729e-03
1.679000000000000e+00	1.243740e-03
1.680000000000000e+00	1.243751e-03
1.681000000000000e+00	1.243761e-03
1.682000000000000e+00	1.243772e-03
1.683000000000000e+00	1.243783e-03
1.684000000000000e+00	1.243794e-03
1.685000000000000e+00	1.243805e-03
1.686000000000000e+00	1.243816e-03
1.687000000000000e+00	1.243827e-03
1.688000000000000e+00	1.243838e-03
1.689000000000000e+00	1.243848e-03
1.690000000000000e+00	1.243859e-03
1.691000000000000e+00	1.243870e-03
1.692000000000000e+00	1.243881e-03
1.693000000000000e+00	1.243892e-03
1.694000000000000e+00	1.243903e-03
1.695000000000000e+00	1.243914e-03
1.696000000000000e+00	1.243924e-03
1.697000000000000e+00	1.243935e-03
1.698000000000000e+00	1.243946e-03
1.699000000000000e+00	1.243957e-03
1.700000000000000e+00	1.243968e-03
1.701000000000000e+00	1.243979e-03
1.702000000000000e+00	1.243990e-03
1.703000000000000e+00	1.244001e-03
1.704000000000000e+00	1.244012e-03
1.705000000000000e+00	1.244022e-03
1.706000000000000e+00	1.244033e-03
1.707000000000000e+00	1.244044e-03
1.708000000000000e+00	1.244055e-03
1.709000000000000e+00	1.244066e-03
1.710000000000000e+00	1.244077e-03
1.711000000000000e+00	1.244088e-03
1.712000000000000e+00	1.244099e-03
1.713000000000000e+00	1.244109e-03
1.714000000000000e+00	1.244120e-03
1.715000000000000e+00	1.244131e-03
1.716000000000000e+00	1.244142e-03
1.717000000000000e+00	1.244153e-03
1.718000000000000e+00	1.244164e-03
1.719000000000000e+00	1.244175e-03
1.720000000000000e+00	1.244185e-03
1.721000000000000e+00	1.244196e-03
1.722000000000000e+00	1.244207e-03
1.723000000000000e+00	1.244218e-03
1.724000000000000e+00	1.244229e-03
1.725000000000000e+00	1.244240e-03
1.726000000000000e+00	1.244251e-03
1.727000000000000e+00	1.244262e-03
1.728000000000000e+00	1.244273e-03
1.729000000000000e+00	1.244283e-03
1.730000000000000e+00	1.244294e-03
1.731000000000000e+00	1.244305e-03
1.732000000000000e+00	1.244316e-03
1.733000000000000e+00	1.244327e-03
1.734000000000000e+00	1.244338e-03
1.735000000000000e+00	1.244349e-03
1.736000000000000e+00	1.244360e-03
1.737000000000000e+00	1.244370e-03
1.738000000000000e+00	1.244381e-03
1.739000000000000e+00	1.244392e-03
1.740000000000000e+00	1.244403e-03
1.741000000000000e+00	1.244414e-03
1.742000000000000e+00	1.244425e-03
1.743000000000000e+00	1.244436e-03
1.744000000000000e+00	1.244446e-03
1.745000000000000e+00	1.244457e-03
1.746000000000000e+00	1.244468e-03
1.747000000000000e+00	1.244479e-03
1.748000000000000e+00	1.244490e-03
1.749000000000000e+00	1.244501e-03
1.750000000000000e+00	1.244512e-03
1.751000000000000e+00	1.244523e-03
1.752000000000000e+00	1.244533e-03
1.753000000000000e+00	1.244544e-03
1.754000000000000e+00	1.244555e-03
1.755000000000000e+00	1.244566e-03
1.756000000000000e+00	1.244577e-03
1.757000000000000e+00	1.244588e-03
1.758000000000000e+00	1.244599e-03
1.759000000000000e+00	1.244610e-03
1.760000000000000e+00	1.244621e-03
1.761000000000000e+00	1.244631e-03
1.762000000000000e+00	1.244642e-03
1.763000000000000e+00	1.244653e-03
1.764000000000000e+00	1.244664e-03
1.765000000000000e+00	1.244675e-03
1.766000000000000e+00	1.244686e-03
1.767000000000000e+00	1.244697e-03
1.768000000000000e+00	1.244707e-03
1.769000000000000e+00	1.244718e-03
1.770000000000000e+00	1.244729e-03
1.771000000000000e+00	1.244740e-03
1.772000000000000e+00	1.244751e-03
1.773000000000000e+00	1.244762e-03
1.774000000000000e+00	1.244773e-03
1.775000000000000e+00	1.244784e-03
1.776000000000000e+00	1.244794e-03
1.777000000000000e+00	1.244805e-03
1.778000000000000e+00	1.244816e-03
1.779000000000000e+00	1.244827e-03
1.780000000000000e+00	1.244838e-03
1.781000000000000e+00	1.244849e-03
1.782000000000000e+00	1.244860e-03
1.783000000000000e+00	1.244871e-03
1.784000000000000e+00	1.244882e-03
1.785000000000000e+00	1.244892e-03
1.786000000000000e+00	1.244903e-03
1.787000000000000e+00	1.244914e-03
1.788000000000000e+00	1.244925e-03
1.789000000000000e+00	1.244936e-03
1.790000000000000e+00	1.244947e-03
1.791000000000000e+00	1.244958e-03
1.792000000000000e+00	1.244969e-03
1.793000000000000e+00	1.244979e-03
1.794000000000000e+00	1.244990e-03
1.795000000000000e+00	1.245001e-03
1.796000000000000e+00	1.245012e-03
1.797000000000000e+00	1.245023e-03
1.798000000000000e+00	1.245034e-03
1.799000000000000e+00	1.245045e-03
1.800000000000000e+00	1.245055e-03
1.801000000000000e+00	1.245066e-03
1.802000000000000e+00	1.245077e-03
1.803000000000000e+00	1.245088e-03
1.804000000000000e+00	1.245099e-03
1.805000000000000e+00	1.245110e-03
1.806000000000000e+00	1.245121e-03
1.807000000000000e+00	1.245132e-03
1.808000000000000e+00	1.245143e-03
1.809000000000000e+00	1.245153e-03
1.810000000000000e+00	1.245164e-03
1.811000000000000e+00	1.245175e-03
1.812000000000000e+00	1.245186e-03
1.813000000000000e+00	1.245197e-03
1.814000000000000e+00	1.245208e-03
1.815000000000000e+00	1.245219e-03
1.816000000000000e+00	1.245230e-03
1.817000000000000e+00	1.245240e-03
1.818000000000000e+00	1.245251e-03
1.819000000000000e+00	1.245262e-03
1.820000000000000e+00	1.245273e-03
1.821000000000000e+00	1.245284e-03
1.822000000000000e+00	1.245295e-03
1.823000000000000e+00	1.245306e-03
1.824000000000000e+00	1.245316e-03
1.825000000000000e+00	1.245327e-03
1.826000000000000e+00	1.245338e-03
1.827000000000000e+00	1.245349e-03
1.828000000000000e+00	1.245360e-03
1.829000000000000e+00	1.245371e-03
1.830000000000000e+00	1.245382e-03
1.831000000000000e+00	1.245393e-03
1.832000000000000e+00	1.245403e-03
1.833000000000000e+00	1.245414e-03
1.834000000000000e+00	1.245425e-03
1.835000000000000e+00	1.245436e-03
1.836000000000000e+00	1.245447e-03
1.837000000000000e+00	1.245458e-03
1.838000000000000e+00	1.245469e-03
1.839000000000000e+00	1.245480e-03
1.840000000000000e+00	1.245491e-03
1.841000000000000e+00	1.245501e-03
1.842000000000000e+00	1.245512e-03
1.843000000000000e+00	1.245523e-03
1.844000000000000e+00	1.245534e-03
1.845000000000000e+00	1.245545e-03
1.846000000000000e+00	1.245556e-03
1.847000000000000e+00	1.245567e-03
1.848000000000000e+00	1.245577e-03
1.849000000000000e+00	1.245588e-03
1.850000000000000e+00	1.245599e-03
1.851000000000000e+00	1.245610e-03
1.852000000000000e+00	1.245621e-03
1.853000000000000e+00	1.245632e-03
1.854000000000000e+00	1.245643e-03
1.855000000000000e+00	1.245654e-03
1.856000000000000e+00	1.245664e-03
1.857000000000000e+00	1.245675e-03
1.858000000000000e+00	1.245686e-03
1.859000000000000e+00	1.245697e-03
1.860000000000000e+00	1.245708e-03
1.861000000000000e+00	1.245719e-03
1.862000000000000e+00	1.245730e-03
1.863000000000000e+00	1.245741e-03
1.864000000000000e+00	1.245752e-03
1.865000000000000e+00	1.245762e-03
1.866000000000000e+00	1.245773e-03
1.867000000000000e+00	1.245784e-03
1.868000000000000e+00	1.245795e-03
1.869000000000000e+00	1.245806e-03
1.870000000000000e+00	1.245817e-03
1.871000000000000e+00	1.245828e-03
1.872000000000000e+00	1.245838e-03
1.873000000000000e+00	1.245849e-03
1.874000000000000e+00	1.245860e-03
1.875000000000000e+00	1.245871e-03
1.876000000000000e+00	1.245882e-03
1.877000000000000e+00	1.245893e-03
1.878000000000000e+00	1.245904e-03
1.879000000000000e+00	1.245915e-03
1.880000000000000e+00	1.245925e-03
1.881000000000000e+00	1.245936e-03
1.882000000000000e+00	1.245947e-03
1.883000000000000e+00	1.245958e-03
1.884000000000000e+00	1.245969e-03
1.885000000000000e+00	1.245980e-03
1.886000000000000e+00	1.245991e-03
1.887000000000000e+00	1.246002e-03
1.888000000000000e+00	1.246013e-03
1.889000000000000e+00	1.246023e-03
1.890000000000000e+00	1.246034e-03
1.891000000000000e+00	1.246045e-03
1.892000000000000e+00	1.246056e-03
1.893000000000000e+00	1.246067e-03
1.894000000000000e+00	1.246078e-03
1.895000000000000e+00	1.246089e-03
1.896000000000000e+00	1.246099e-03
1.897000000000000e+00	1.246110e-03
1.898000000000000e+00	1.246121e-03
1.899000000000000e+00	1.246132e-03
1.900000000000000e+00	1.246143e-03
1.901000000000000e+00	1.246154e-03
1.902000000000000e+00	1.246165e-03
1.903000000000000e+00	1.246176e-03
1.904000000000000e+00	1.246186e-03
1.905000000000000e+00	1.246197e-03
1.906000000000000e+00	1.246208e-03
1.907000000000000e+00	1.246219e-03
1.908000000000000e+00	1.246230e-03
1.909000000000000e+00	1.246241e-03
1.910000000000000e+00	1.246252e-03
1.911000000000000e+00	1.246263e-03
1.912000000000000e+00	1.246274e-03
1.913000000000000e+00	1.246284e-03
1.914000000000000e+00	1.246295e-03
1.915000000000000e+00	1.246306e-03
1.916000000000000e+00	1.246317e-03
1.917000000000000e+00	1.246328e-03
1.918000000000000e+00	1.246339e-03
1.919000000000000e+00	1.246350e-03
1.920000000000000e+00	1.246360e-03
1.921000000000000e+00	1.246371e-03
1.922000000000000e+00	1.246382e-03
1.923000000000000e+00	1.246393e-03
1.924000000000000e+00	1.246404e-03
1.925000000000000e+00	1.246415e-03
1.926000000000000e+00	1.246426e-03
1.927000000000000e+00	1.246437e-03
1.928000000000000e+00	1.246447e-03
1.929000000000000e+00	1.246458e-03
1.930000000000000e+00	1.246469e-03
1.931000000000000e+00	1.246480e-03
1.932000000000000e+00	1.246491e-03
1.933000000000000e+00	1.246502e-03
1.934000000000000e+00	1.246513e-03
1.935000000000000e+00	1.246524e-03
1.936000000000000e+00	1.246534e-03
1.937000000000000e+00	1.246545e-03
1.938000000000000e+00	1.246556e-03
1.939000000000000e+00	1.246567e-03
1.940000000000000e+00	1.246578e-03
1.941000000000000e+00	1.246589e-03
1.942000000000000e+00	1.246600e-03
1.943000000000000e+00	1.246611e-03
1.944000000000000e+00	1.246621e-03
1.945000000000000e+00	1.246632e-03
1.946000000000000e+00	1.246643e-03
1.947000000000000e+00	1.246654e-03
1.948000000000000e+00	1.246665e-03
1.949000000000000e+00	1.246676e-03
1.950000000000000e+00	1.246687e-03
1.951000000000000e+00	1.246698e-03
1.952000000000000e+00	1.246708e-03
1.953000000000000e+00	1.246719e-03
1.954000000000000e+00	1.246730e-03
1.955000000000000e+00	1.246741e-03
1.956000000000000e+00	1.246752e-03
1.957000000000000e+00	1.246763e-03
1.958000000000000e+00	1.246774e-03
1.959000000000000e+00	1.246785e-03
1.960000000000000e+00	1.246795e-03
1.961000000000000e+00	1.246806e-03
1.962000000000000e+00	1.246817e-03
1.963000000000000e+00	1.246828e-03
1.964000000000000e+00	1.246839e-03
1.965000000000000e+00	1.246850e-03
1.966000000000000e+00	1.246861e-03
1.967000000000000e+00	1.246872e-03
1.968000000000000e+00	1.246882e-03
1.969000000000000e+00	1.246893e-03
1.970000000000000e+00	1.246904e-03
1.971000000000000e+00	1.246915e-03
1.972000000000000e+00	1.246926e-03
1.973000000000000e+00	1.246937e-03
1.974000000000000e+00	1.246948e-03
1.975000000000000e+00	1.246959e-03
1.976000000000000e+00	1.246969e-03
1.977000000000000e+00	1.246980e-03
1.978000000000000e+00	1.246991e-03
1.979000000000000e+00	1.247002e-03
1.980000000000000e+00	1.247013e-03
1.981000000000000e+00	1.247024e-03
1.982000000000000e+00	1.247035e-03
1.983000000000000e+00	1.247046e-03
1.984000000000000e+00	1.247056e-03
1.985000000000000e+00	1.247067e-03
1.986000000000000e+00	1.247078e-03
1.987000000000000e+00	1.247089e-03
1.988000000000000e+00	1.247100e-03
1.989000000000000e+00	1.247111e-03
1.990000000000000e+00	1.247122e-03
1.991000000000000e+00	1.247133e-03
1.992000000000000e+00	1.247143e-03
1.993000000000000e+00	1.247154e-03
1.994000000000000e+00	1.247165e-03
1.995000000000000e+00	1.247176e-03
1.996000000000000e+00	1.247187e-03
1.997000000000000e+00	1.247198e-03
1.998000000000000e+00	1.247209e-03
1.999000000000000e+00	1.247220e-03
2.000000000000000e+00	1.247230e-03
2.001000000000000e+00	1.247241e-03
2.002000000000000e+00	1.247252e-03
2.003000000000000e+00	1.247263e-03
2.004000000000000e+00	1.247274e-03
2.005000000000000e+00	1.247285e-03
2.006000000000000e+00	1.247296e-03
2.007000000000000e+00	1.247307e-03
2.008000000000000e+00	1.247317e-03
2.009000000000000e+00	1.247328e-03
2.010000000000000e+00	1.247339e-03
2.011000000000000e+00	1.247350e-03
2.012000000000000e+00	1.247361e-03
2.013000000000000e+00	1.247372e-03
2.014000000000000e+00	1.247383e-03
2.015000000000000e+00	1.247394e-03
2.016000000000000e+00	1.247404e-03
2.017000000000000e+00	1.247415e-03
2.018000000000000e+00	1.247426e-03
2.019000000000000e+00	1.247437e-03
2.020000000000000e+00	1.247448e-03
2.021000000000000e+00	1.247459e-03
2.022000000000000e+00	1.247470e-03
2.023000000000000e+00	1.247481e-03
2.024000000000000e+00	1.247491e-03
2.025000000000000e+00	1.247502e-03
2.026000000000000e+00	1.247513e-03
2.027000000000000e+00	1.247524e-03
2.028000000000000e+00	1.247535e-03
2.029000000000000e+00	1.247546e-03
2.030000000000000e+00	1.247557e-03
2.031000000000000e+00	1.247568e-03
2.032000000000000e+00	1.247578e-03
2.033000000000000e+00	1.247589e-03
2.034000000000000e+00	1.247600e-03
2.035000000000000e+00	1.247611e-03
2.036000000000000e+00	1.247622e-03
2.037000000000000e+00	1.247633e-03
2.038000000000000e+00	1.247644e-03
2.039000000000000e+00	1.247655e-03
2.040000000000000e+00	1.247665e-03
2.041000000000000e+00	1.247676e-03
2.042000000000000e+00	1.247687e-03
2.043000000000000e+00	1.247698e-03
2.044000000000000e+00	1.247709e-03
2.045000000000000e+00	1.247720e-03
2.046000000000000e+00	1.247731e-03
2.047000000000000e+00	1.247742e-03
2.048000000000000e+00	1.247752e-03
2.049000000000000e+00	1.247763e-03
2.050000000000000e+00	1.247774e-03
2.051000000000000e+00	1.247785e-03
2.052000000000000e+00	1.247796e-03
2.053000000000000e+00	1.247807e-03
2.054000000000000e+00	1.247818e-03
2.055000000000000e+00	1.247829e-03
2.056000000000000e+00	1.247839e-03
2.057000000000000e+00	1.247850e-03
2.058000000000000e+00	1.247861e-03
2.059000000000000e+00	1.247872e-03
2.060000000000000e+00	1.247883e-03
2.061000000000000e+00	1.247894e-03
2.062000000000000e+00	1.247905e-03
2.063000000000000e+00	1.247916e-03
2.064000000000000e+00	1.247926e-03
2.065000000000000e+00	1.247937e-03
2.066000000000000e+00	1.247948e-03
2.067000000000000e+00	1.247959e-03
2.068000000000000e+00	1.247970e-03
2.069000000000000e+00	1.247981e-03
2.070000000000000e+00	1.247992e-03
2.071000000000000e+00	1.248003e-03
2.072000000000000e+00	1.248013e-03
2.073000000000000e+00	1.248024e-03
2.074000000000000e+00	1.248035e-03
2.075000000000000e+00	1.248046e-03
2.076000000000000e+00	1.248057e-03
2.077000000000000e+00	1.248068e-03
2.078000000000000e+00	1.248079e-03
2.079000000000000e+00	1.248090e-03
2.080000000000000e+00	1.248100e-03
2.081000000000000e+00	1.248111e-03
2.082000000000000e+00	1.248122e-03
2.083000000000000e+00	1.248133e-03
2.084000000000000e+00	1.248144e-03
2.085000000000000e+00	1.248155e-03
2.086000000000000e+00	1.248166e-03
2.087000000000000e+00	1.248177e-03
2.088000000000000e+00	1.248187e-03
2.089000000000000e+00	1.248198e-03
2.090000000000000e+00	1.248209e-03
2.091000000000000e+00	1.248220e-03
2.092000000000000e+00	1.248231e-03
2.093000000000000e+00	1.248242e-03
2.094000000000000e+00	1.248253e-03
2.095000000000000e+00	1.248264e-03
2.096000000000000e+00	1.248274e-03
2.097000000000000e+00	1.248285e-03
2.098000000000000e+00	1.248296e-03
2.099000000000000e+00	1.248307e-03
2.100000000000000e+00	1.248318e-03
2.101000000000000e+00	1.248329e-03
2.102000000000000e+00	1.248340e-03
2.103000000000000e+00	1.248350e-03
2.104000000000000e+00	1.248361e-03
2.105000000000000e+00	1.248372e-03
2.106000000000000e+00	1.248383e-03
2.107000000000000e+00	1.248394e-03
2.108000000000000e+00	1.248405e-03
2.109000000000000e+00	1.248416e-03
2.110000000000000e+00	1.248427e-03
2.111000000000000e+00	1.248438e-03
2.112000000000000e+00	1.248448e-03
2.113000000000000e+00	1.248459e-03
2.114000000000000e+00	1.248470e-03
2.115000000000000e+00	1.248481e-03
2.116000000000000e+00	1.248492e-03
2.117000000000000e+00	1.248503e-03
2.118000000000000e+00	1.248514e-03
2.119000000000000e+00	1.248525e-03
2.120000000000000e+00	1.248535e-03
2.121000000000000e+00	1.248546e-03
2.122000000000000e+00	1.248557e-03
2.123000000000000e+00	1.248568e-03
2.124000000000000e+00	1.248579e-03
2.125000000000000e+00	1.248590e-03
2.126000000000000e+00	1.248601e-03
2.127000000000000e+00	1.248611e-03
2.128000000000000e+00	1.248622e-03
2.129000000000000e+00	1.248633e-03
2.130000000000000e+00	1.248644e-03
2.131000000000000e+00	1.248655e-03
2.132000000000000e+00	1.248666e-03
2.133000000000000e+00	1.248677e-03
2.134000000000000e+00	1.248688e-03
2.135000000000000e+00	1.248699e-03
2.136000000000000e+00	1.248709e-03
2.137000000000000e+00	1.248720e-03
2.138000000000000e+00	1.248731e-03
2.139000000000000e+00	1.248742e-03
2.140000000000000e+00	1.248753e-03
2.141000000000000e+00	1.248764e-03
2.142000000000000e+00	1.248775e-03
2.143000000000000e+00	1.248786e-03
2.144000000000000e+00	1.248796e-03
2.145000000000000e+00	1.248807e-03
2.146000000000000e+00	1.248818e-03
2.147000000000000e+00	1.248829e-03
2.148000000000000e+00	1.248840e-03
2.149000000000000e+00	1.248851e-03
2.150000000000000e+00	1.248862e-03
2.151000000000000e+00	1.248872e-03
2.152000000000000e+00	1.248883e-03
2.153000000000000e+00	1.248894e-03
2.154000000000000e+00	1.248905e-03
2.155000000000000e+00	1.248916e-03
2.156000000000000e+00	1.248927e-03
2.157000000000000e+00	1.248938e-03
2.158000000000000e+00	1.248949e-03
2.159000000000000e+00	1.248960e-03
2.160000000000000e+00	1.248970e-03
2.161000000000000e+00	1.248981e-03
2.162000000000000e+00	1.248992e-03
2.163000000000000e+00	1.249003e-03
2.164000000000000e+00	1.249014e-03
2.165000000000000e+00	1.249025e-03
2.166000000000000e+00	1.249036e-03
2.167000000000000e+00	1.249047e-03
2.168000000000000e+00	1.249057e-03
2.169000000000000e+00	1.249068e-03
2.170000000000000e+00	1.249079e-03
2.171000000000000e+00	1.249090e-03
2.172000000000000e+00	1.249101e-03
2.173000000000000e+00	1.249112e-03
2.174000000000000e+00	1.249123e-03
2.175000000000000e+00	1.249133e-03
2.176000000000000e+00	1.249144e-03
2.177000000000000e+00	1.249155e-03
2.178000000000000e+00	1.249166e-03
2.179000000000000e+00	1.249177e-03
2.180000000000000e+00	1.249188e-03
2.181000000000000e+00	1.249199e-03
2.182000000000000e+00	1.249210e-03
2.183000000000000e+00	1.249220e-03
2.184000000000000e+00	1.249231e-03
2.185000000000000e+00	1.249242e-03
2.186000000000000e+00	1.249253e-03
2.187000000000000e+00	1.249264e-03
2.188000000000000e+00	1.249275e-03
2.189000000000000e+00	1.249286e-03
2.190000000000000e+00	1.249297e-03
2.191000000000000e+00	1.249308e-03
2.192000000000000e+00	1.249318e-03
2.193000000000000e+00	1.249329e-03
2.194000000000000e+00	1.249340e-03
2.195000000000000e+00	1.249351e-03
2.196000000000000e+00	1.249362e-03
2.197000000000000e+00	1.249373e-03
2.198000000000000e+00	1.249384e-03
2.199000000000000e+00	1.249394e-03
2.200000000000000e+00	1.249405e-03
2.201000000000000e+00	1.249416e-03
2.202000000000000e+00	1.249427e-03
2.203000000000000e+00	1.249438e-03
